Rank,Name,Country,Team Code,Age,ResultTime,Stage,Timegap1,Gap,Team
128,Johann VAN ZYL,South Africa,MTN,24,+3:18:50,18,+3:18:50,+3:18:50,MTN - QHUBEKA
129,Alex HOWES,United States,TCG,27,+3:19:16,18,+3:19:16,+3:19:16,TEAM CANNONDALE - GARMIN
130,Mickael DELAGE,France,FDJ,30,+3:19:50,18,+3:19:50,+3:19:50,FDJ
131,Jasper DE BUYST,Belgium,LTS,22,+3:20:50,18,+3:20:50,+3:20:50,LOTTO SOUDAL
132,Mathew HAYMAN,Australia,OGE,37,+3:21:32,18,+3:21:32,+3:21:32,ORICA GREENEDGE
133,Alessandro VANOTTI,Italy,AST,35,+3:22:26,18,+3:22:26,+3:22:26,ASTANA PRO TEAM
134,Daniele BENNATI,Italy,TCS,35,+3:23:26,18,+3:23:26,+3:23:26,TINKOFF - SAXO
135,Yaroslav POPOVYCH,Ukraine,TFR,35,+3:23:50,18,+3:23:50,+3:23:50,TREK FACTORY RACING
136,Youcef REGUIGUI,Algeria,MTN,25,+3:25:08,18,+3:25:08,+3:25:08,MTN - QHUBEKA
137,Walter Fernando PEDRAZA MORALES,Colombia,COL,34,+3:25:32,18,+3:25:32,+3:25:32,COLOMBIA
138,Songezo JIM,South Africa,MTN,25,+3:26:20,18,+3:26:20,+3:26:20,MTN - QHUBEKA
139,Alexis GOUGEARD,France,ALM,22,+3:27:04,18,+3:27:04,+3:27:04,AG2R LA MONDIALE
140,Maarten TJALLINGII,Netherlands,TLJ,38,+3:27:10,18,+3:27:10,+3:27:10,TEAM LOTTO NL - JUMBO
141,Thierry HUPOND,France,TGA,31,+3:28:35,18,+3:28:35,+3:28:35,TEAM GIANT - ALPECIN
142,Antoine DUCHESNE,Canada,EUC,24,+3:28:46,18,+3:28:46,+3:28:46,TEAM EUROPCAR
143,Maciej BODNAR,Poland,TCS,30,+3:28:46,18,+3:28:46,+3:28:46,TINKOFF - SAXO
144,Johannes FRÖHLINGER,Germany,TGA,30,+3:30:53,18,+3:30:53,+3:30:53,TEAM GIANT - ALPECIN
145,Danny VAN POPPEL,Netherlands,TFR,22,+3:31:06,18,+3:31:06,+3:31:06,TREK FACTORY RACING
146,Tony HUREL,France,EUC,28,+3:31:21,18,+3:31:21,+3:31:21,TEAM EUROPCAR
147,Ilia KOSHEVOY,Belarus,LAM,24,+3:33:03,18,+3:33:03,+3:33:03,LAMPRE - MERIDA
148,Gatis SMUKULIS,Latvia,KAT,28,+3:34:12,18,+3:34:12,+3:34:12,TEAM KATUSHA
149,Rory SUTHERLAND,Australia,MOV,33,+3:37:43,18,+3:37:43,+3:37:43,MOVISTAR TEAM
150,Carlos BARBERO CUESTA,Spain,CJR,24,+3:37:50,18,+3:37:50,+3:37:50,CAJA RURAL-SEGUROS RGA
151,Iljo KEISSE,Belgium,EQS,33,+3:37:55,18,+3:37:55,+3:37:55,ETIXX - QUICK STEP
152,Damien HOWSON,Australia,OGE,23,+3:37:58,18,+3:37:58,+3:37:58,ORICA GREENEDGE
153,Biel KADRI,France,ALM,29,+3:39:38,18,+3:39:38,+3:39:38,AG2R LA MONDIALE
154,Martijn KEIZER,Netherlands,TLJ,27,+3:43:20,18,+3:43:20,+3:43:20,TEAM LOTTO NL - JUMBO
155,Jimmy ENGOULVENT,France,EUC,36,+3:44:03,18,+3:44:03,+3:44:03,TEAM EUROPCAR
156,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+3:44:42,18,+3:44:42,+3:44:42,LAMPRE - MERIDA
157,Gediminas BAGDONAS,Lithuania,ALM,30,+3:47:31,18,+3:47:31,+3:47:31,AG2R LA MONDIALE
158,Tom STAMSNIJDER,Netherlands,TGA,30,+3:48:25,18,+3:48:25,+3:48:25,TEAM GIANT - ALPECIN
159,Murilo Antonio FISCHER,Brazil,FDJ,36,+3:51:47,18,+3:51:47,+3:51:47,FDJ
160,Valerio CONTI,Italy,LAM,22,+3:57:49,18,+3:57:49,+3:57:49,LAMPRE - MERIDA
161,Zico WAEYTENS,Belgium,TGA,24,+4:07:29,18,+4:07:29,+4:07:29,TEAM GIANT - ALPECIN
162,Boy VAN POPPEL,Netherlands,TFR,27,+4:27:59,18,+4:27:59,+4:27:59,TREK FACTORY RACING
1,Tom DUMOULIN,Netherlands,TGA,25,78:20:51,19,+3.26447916666667,+0,TEAM GIANT - ALPECIN
2,Fabio ARU,Italy,AST,25,6,19,+6,+6,ASTANA PRO TEAM
3,Joaquin RODRIGUEZ OLIVER,Spain,KAT,36,+1:24,19,+1:24,+1:24,TEAM KATUSHA
4,Rafal MAJKA,Poland,TCS,26,+2:31,19,+2:31,+2:31,TINKOFF - SAXO
5,Nairo Alexander QUINTANA ROJAS,Colombia,MOV,25,+3:02,19,+3:02,+3:02,MOVISTAR TEAM
6,Alejandro VALVERDE BELMONTE,Spain,MOV,35,+3:24,19,+3:24,+3:24,MOVISTAR TEAM
7,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,+3:39,19,+3:39,+3:39,ORICA GREENEDGE
8,Daniel MORENO FERNANDEZ,Spain,KAT,34,+3:46,19,+3:46,+3:46,TEAM KATUSHA
9,Mikel NIEVE ITURALDE,Spain,SKY,31,+4:19,19,+4:19,+4:19,TEAM SKY
10,Louis MEINTJES,South Africa,MTN,23,+7:00,19,+7:00,+7:00,MTN - QHUBEKA
11,Domenico POZZOVIVO,Italy,ALM,33,+7:44,19,+7:44,+7:44,AG2R LA MONDIALE
12,Gianluca BRAMBILLA,Italy,EQS,28,+12:02,19,+12:02,+12:02,ETIXX - QUICK STEP
13,Fabrice JEANDESBOZ,France,EUC,31,+13:24,19,+13:24,+13:24,TEAM EUROPCAR
14,Bart DE CLERCQ,Belgium,LTS,29,+13:47,19,+13:47,+13:47,LOTTO SOUDAL
15,David ARROYO DURAN,Spain,CJR,35,+14:49,19,+14:49,+14:49,CAJA RURAL-SEGUROS RGA
16,Romain SICARD,France,EUC,27,+19:21,19,+19:21,+19:21,TEAM EUROPCAR
17,Kenny ELISSONDE,France,FDJ,24,+19:36,19,+19:36,+19:36,FDJ
18,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+20:05,19,+20:05,+20:05,TEAM CANNONDALE - GARMIN
19,Giovanni VISCONTI,Italy,MOV,32,+36:42,19,+36:42,+36:42,MOVISTAR TEAM
20,Diego ROSA,Italy,AST,26,+39:34,19,+39:34,+39:34,ASTANA PRO TEAM
21,Maxime MONFORT,Belgium,LTS,32,+39:50,19,+39:50,+39:50,LOTTO SOUDAL
22,Frank SCHLECK,Luxembourg,TFR,35,+44:41,19,+44:41,+44:41,TREK FACTORY RACING
23,Maxime BOUET,France,EQS,29,+45:06,19,+45:06,+45:06,ETIXX - QUICK STEP
24,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,LAM,26,+45:46,19,+45:46,+45:46,LAMPRE - MERIDA
25,Haimar ZUBELDIA AGIRRE,Spain,TFR,38,+46:19,19,+46:19,+46:19,TREK FACTORY RACING
26,Sergio Luis HENAO MONTOYA,Colombia,SKY,28,+47:04,19,+47:04,+47:04,TEAM SKY
27,Nicolas ROCHE,Ireland,SKY,31,+47:55,19,+47:55,+47:55,TEAM SKY
28,Mikel LANDA MEANA,Spain,AST,26,+51:26,19,+51:26,+51:26,ASTANA PRO TEAM
29,Rodolfo Andres TORRES AGUDELO,Colombia,COL,28,+57:09,19,+57:09,+57:09,COLOMBIA
30,Daniel NAVARRO GARCIA,Spain,COF,32,+1:01:50,19,+1:01:50,+1:01:50,"COFIDIS, SOLUTIONS CREDITS"
31,Carlos VERONA QUINTANILLA,Spain,EQS,23,+1:04:42,19,+1:04:42,+1:04:42,ETIXX - QUICK STEP
32,Alberto LOSADA ALGUACIL,Spain,KAT,33,+1:05:38,19,+1:05:38,+1:05:38,TEAM KATUSHA
33,Tiago MACHADO,Portugal,KAT,30,+1:10:29,19,+1:10:29,+1:10:29,TEAM KATUSHA
34,Pawel POLJANSKI,Poland,TCS,25,+1:12:54,19,+1:12:54,+1:12:54,TINKOFF - SAXO
35,Luis Leon SANCHEZ GIL,Spain,AST,32,+1:15:11,19,+1:15:11,+1:15:11,ASTANA PRO TEAM
36,José GONÇALVES,Portugal,CJR,26,+1:18:42,19,+1:18:42,+1:18:42,CAJA RURAL-SEGUROS RGA
37,Eduard VORGANOV,Russia,KAT,33,+1:23:43,19,+1:23:43,+1:23:43,TEAM KATUSHA
38,George BENNETT,New Zealand,TLJ,25,+1:26:08,19,+1:26:08,+1:26:08,TEAM LOTTO NL - JUMBO
39,Jerome COPPEL,France,IAM,29,+1:26:21,19,+1:26:21,+1:26:21,IAM CYCLING
40,Lawson CRADDOCK,United States,TGA,23,+1:32:43,19,+1:32:43,+1:32:43,TEAM GIANT - ALPECIN
41,Lawrence WARBASSE,United States,IAM,25,+1:32:46,19,+1:32:46,+1:32:46,IAM CYCLING
42,Andrey AMADOR BAKKAZAKOVA,Costa Rica,MOV,29,+1:37:49,19,+1:37:49,+1:37:49,MOVISTAR TEAM
43,Angel MADRAZO RUIZ,Spain,CJR,27,+1:38:17,19,+1:38:17,+1:38:17,CAJA RURAL-SEGUROS RGA
44,Tosh VAN DER SANDE,Belgium,LTS,25,+1:38:44,19,+1:38:44,+1:38:44,LOTTO SOUDAL
45,Ricardo VILELA,Portugal,CJR,28,+1:39:29,19,+1:39:29,+1:39:29,CAJA RURAL-SEGUROS RGA
46,Sylvain CHAVANEL,France,IAM,36,+1:39:47,19,+1:39:47,+1:39:47,IAM CYCLING
47,Pierre ROLLAND,France,EUC,29,+1:42:58,19,+1:42:58,+1:42:58,TEAM EUROPCAR
48,Jose Joaquin ROJAS GIL,Spain,MOV,30,+1:43:00,19,+1:43:00,+1:43:00,MOVISTAR TEAM
49,Mikael CHEREL,France,ALM,29,+1:45:01,19,+1:45:01,+1:45:01,AG2R LA MONDIALE
50,Jesper HANSEN,Denmark,TCS,25,+1:45:29,19,+1:45:29,+1:45:29,TINKOFF - SAXO
51,Matteo MONTAGUTI,Italy,ALM,31,+1:49:00,19,+1:49:00,+1:49:00,AG2R LA MONDIALE
52,Riccardo ZOIDL,Austria,TFR,27,+1:53:17,19,+1:53:17,+1:53:17,TREK FACTORY RACING
53,Joseph Lloyd DOMBROWSKI,United States,TCG,24,+1:54:07,19,+1:54:07,+1:54:07,TEAM CANNONDALE - GARMIN
54,Ruben PLAZA MOLINA,Spain,LAM,35,+1:56:08,19,+1:56:08,+1:56:08,LAMPRE - MERIDA
55,Darwin ATAPUMA HURTADO,Colombia,BMC,27,+1:56:53,19,+1:56:53,+1:56:53,BMC RACING TEAM
56,Cyril GAUTIER,France,EUC,28,+1:59:22,19,+1:59:22,+1:59:22,TEAM EUROPCAR
57,Cyril LEMOINE,France,COF,32,+2:02:25,19,+2:02:25,+2:02:25,"COFIDIS, SOLUTIONS CREDITS"
58,Dario CATALDO,Italy,AST,30,+2:03:43,19,+2:03:43,+2:03:43,ASTANA PRO TEAM
59,Alex CANO ARDILA,Colombia,COL,32,+2:04:33,19,+2:04:33,+2:04:33,COLOMBIA
60,Leonardo Fabio DUQUE,Colombia,COL,35,+2:05:11,19,+2:05:11,+2:05:11,COLOMBIA
61,Adam HANSEN,Australia,LTS,34,+2:06:35,19,+2:06:35,+2:06:35,LOTTO SOUDAL
62,Pieter SERRY,Belgium,EQS,27,+2:10:20,19,+2:10:20,+2:10:20,ETIXX - QUICK STEP
63,Fabio Andres DUARTE AREVALO,Colombia,COL,29,+2:11:35,19,+2:11:35,+2:11:35,COLOMBIA
64,Geraint THOMAS,Great Britain,SKY,29,+2:12:12,19,+2:12:12,+2:12:12,TEAM SKY
65,Koen DE KORT,Netherlands,TGA,33,+2:13:50,19,+2:13:50,+2:13:50,TEAM GIANT - ALPECIN
66,Kristijan DURASEK,Croatia,LAM,28,+2:14:02,19,+2:14:02,+2:14:02,LAMPRE - MERIDA
67,Amaël MOINARD,France,BMC,33,+2:20:11,19,+2:20:11,+2:20:11,BMC RACING TEAM
68,Jerome COUSIN,France,EUC,26,+2:20:31,19,+2:20:31,+2:20:31,TEAM EUROPCAR
69,Miguel Angel RUBIANO CHAVEZ,Colombia,COL,31,+2:21:25,19,+2:21:25,+2:21:25,COLOMBIA
70,Ian BOSWELL,United States,SKY,24,+2:21:32,19,+2:21:32,+2:21:32,TEAM SKY
71,Natnael BERHANE,Eritrea,MTN,24,+2:21:45,19,+2:21:45,+2:21:45,MTN - QHUBEKA
72,Benjamin KING,United States,TCG,26,+2:21:55,19,+2:21:55,+2:21:55,TEAM CANNONDALE - GARMIN
73,Julien SIMON,France,COF,30,+2:23:32,19,+2:23:32,+2:23:32,"COFIDIS, SOLUTIONS CREDITS"
74,Pavel KOCHETKOV,Russia,KAT,29,+2:24:10,19,+2:24:10,+2:24:10,TEAM KATUSHA
75,Salvatore PUCCIO,Italy,SKY,26,+2:25:36,19,+2:25:36,+2:25:36,TEAM SKY
76,Yukiya ARASHIRO,Japan,EUC,31,+2:26:22,19,+2:26:22,+2:26:22,TEAM EUROPCAR
77,Andrey ZEITS,Kazakhstan,AST,29,+2:28:06,19,+2:28:06,+2:28:06,ASTANA PRO TEAM
78,Javier MORENO BAZAN,Spain,MOV,31,+2:28:10,19,+2:28:10,+2:28:10,MOVISTAR TEAM
79,Francisco José VENTOSO ALBERDI,Spain,MOV,33,+2:30:19,19,+2:30:19,+2:30:19,MOVISTAR TEAM
80,Jay MCCARTHY,Australia,TCS,23,+2:31:58,19,+2:31:58,+2:31:58,TINKOFF - SAXO
81,Vicente REYNES MIMO,Spain,IAM,34,+2:35:50,19,+2:35:50,+2:35:50,IAM CYCLING
82,Daryl IMPEY,South Africa,OGE,31,+2:36:30,19,+2:36:30,+2:36:30,ORICA GREENEDGE
83,Omar FRAILE MATARRANZ,Spain,CJR,25,+2:36:59,19,+2:36:59,+2:36:59,CAJA RURAL-SEGUROS RGA
84,Rinaldo NOCENTINI,Italy,ALM,38,+2:37:00,19,+2:37:00,+2:37:00,AG2R LA MONDIALE
85,Juan Pablo VALENCIA,Colombia,COL,27,+2:37:09,19,+2:37:09,+2:37:09,COLOMBIA
86,Moreno MOSER,Italy,TCG,25,+2:37:33,19,+2:37:33,+2:37:33,TEAM CANNONDALE - GARMIN
87,Christian KNEES,Germany,SKY,34,+2:40:40,19,+2:40:40,+2:40:40,TEAM SKY
88,Alessandro DE MARCHI,Italy,BMC,29,+2:41:47,19,+2:41:47,+2:41:47,BMC RACING TEAM
89,John DEGENKOLB,Germany,TGA,26,+2:42:13,19,+2:42:13,+2:42:13,TEAM GIANT - ALPECIN
90,Markel IRIZAR ARANBURU,Spain,TFR,35,+2:43:08,19,+2:43:08,+2:43:08,TREK FACTORY RACING
91,Vasil KIRYIENKA,Belarus,SKY,34,+2:44:08,19,+2:44:08,+2:44:08,TEAM SKY
92,Davide VILLELLA,Italy,TCG,24,+2:44:39,19,+2:44:39,+2:44:39,TEAM CANNONDALE - GARMIN
93,Jelle VANENDERT,Belgium,LTS,30,+2:45:06,19,+2:45:06,+2:45:06,LOTTO SOUDAL
94,Jens KEUKELEIRE,Belgium,OGE,27,+2:47:21,19,+2:47:21,+2:47:21,ORICA GREENEDGE
95,Carlos Julian QUINTERO,Colombia,COL,29,+2:52:26,19,+2:52:26,+2:52:26,COLOMBIA
96,Sébastien MINARD,France,ALM,33,+2:53:22,19,+2:53:22,+2:53:22,AG2R LA MONDIALE
97,Timo ROOSEN,Netherlands,TLJ,22,+2:54:17,19,+2:54:17,+2:54:17,TEAM LOTTO NL - JUMBO
98,Yohan BAGOT,France,COF,28,+2:56:07,19,+2:56:07,+2:56:07,"COFIDIS, SOLUTIONS CREDITS"
99,Bertjan LINDEMAN,Netherlands,TLJ,26,+2:57:01,19,+2:57:01,+2:57:01,TEAM LOTTO NL - JUMBO
100,Stephen CUMMINGS,Great Britain,MTN,34,+2:58:34,19,+2:58:34,+2:58:34,MTN - QHUBEKA
101,Pavel BRUTT,Russia,TCS,33,+2:58:54,19,+2:58:54,+2:58:54,TINKOFF - SAXO
102,Imanol ERVITI,Spain,MOV,32,+2:59:16,19,+2:59:16,+2:59:16,MOVISTAR TEAM
103,Pello BILBAO LOPEZ DE ARMENTIA,Spain,CJR,25,+3:01:14,19,+3:01:14,+3:01:14,CAJA RURAL-SEGUROS RGA
104,Angel VICIOSO ARCOS,Spain,KAT,38,+3:02:23,19,+3:02:23,+3:02:23,TEAM KATUSHA
105,Mike TEUNISSEN,Netherlands,TLJ,23,+3:03:09,19,+3:03:09,+3:03:09,TEAM LOTTO NL - JUMBO
106,Kristian SBARAGLI,Italy,MTN,25,+3:04:16,19,+3:04:16,+3:04:16,MTN - QHUBEKA
107,Marcel AREGGER,Switzerland,IAM,25,+3:04:34,19,+3:04:34,+3:04:34,IAM CYCLING
108,Nikolas MAES,Belgium,EQS,29,+3:06:05,19,+3:06:05,+3:06:05,ETIXX - QUICK STEP
109,Mickael DELAGE,France,FDJ,30,+3:09:06,19,+3:09:06,+3:09:06,FDJ
110,Laurent PICHON,France,FDJ,29,+3:09:31,19,+3:09:31,+3:09:31,FDJ
111,Alexis GOUGEARD,France,ALM,22,+3:10:33,19,+3:10:33,+3:10:33,AG2R LA MONDIALE
112,Tom VAN ASBROECK,Belgium,TLJ,25,+3:10:47,19,+3:10:47,+3:10:47,TEAM LOTTO NL - JUMBO
113,Luka MEZGEC,Slovenia,TGA,27,+3:11:08,19,+3:11:08,+3:11:08,TEAM GIANT - ALPECIN
114,Simon GERRANS,Australia,OGE,35,+3:12:56,19,+3:12:56,+3:12:56,ORICA GREENEDGE
115,Dominique ROLLIN,Canada,COF,33,+3:16:37,19,+3:16:37,+3:16:37,"COFIDIS, SOLUTIONS CREDITS"
116,Kévin REZA,France,FDJ,27,+3:17:23,19,+3:17:23,+3:17:23,FDJ
117,Dennis VAN WINDEN,Netherlands,TLJ,28,+3:17:36,19,+3:17:36,+3:17:36,TEAM LOTTO NL - JUMBO
118,Martin VELITS,Slovakia,EQS,30,+3:18:37,19,+3:18:37,+3:18:37,ETIXX - QUICK STEP
119,Olivier LE GAC,France,FDJ,22,+3:19:14,19,+3:19:14,+3:19:14,FDJ
120,Simon PELLAUD,Switzerland,IAM,23,+3:19:41,19,+3:19:41,+3:19:41,IAM CYCLING
121,Johan VAN SUMMEREN,Belgium,ALM,34,+3:20:09,19,+3:20:09,+3:20:09,AG2R LA MONDIALE
122,Jean-Pierre DRUCKER,Luxembourg,BMC,29,+3:22:02,19,+3:22:02,+3:22:02,BMC RACING TEAM
123,Joseph ROSSKOPF,United States,BMC,26,+3:23:16,19,+3:23:16,+3:23:16,BMC RACING TEAM
124,Jay Robert THOMSON,South Africa,MTN,29,+3:23:26,19,+3:23:26,+3:23:26,MTN - QHUBEKA
125,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+3:24:01,19,+3:24:01,+3:24:01,LAMPRE - MERIDA
126,Johann VAN ZYL,South Africa,MTN,24,+3:25:03,19,+3:25:03,+3:25:03,MTN - QHUBEKA
127,Jaco VENTER,South Africa,MTN,28,+3:27:29,19,+3:27:29,+3:27:29,MTN - QHUBEKA
128,Ramirez chacon BRAYAN STIVEN,Colombia,COL,23,+3:28:11,19,+3:28:11,+3:28:11,COLOMBIA
129,Mathew HAYMAN,Australia,OGE,37,+3:28:55,19,+3:28:55,+3:28:55,ORICA GREENEDGE
130,Alex HOWES,United States,TCG,27,+3:29:09,19,+3:29:09,+3:29:09,TEAM CANNONDALE - GARMIN
131,Jimmy ENGOULVENT,France,EUC,36,+3:29:39,19,+3:29:39,+3:29:39,TEAM EUROPCAR
132,Jasper DE BUYST,Belgium,LTS,22,+3:30:43,19,+3:30:43,+3:30:43,LOTTO SOUDAL
133,Yaroslav POPOVYCH,Ukraine,TFR,35,+3:30:44,19,+3:30:44,+3:30:44,TREK FACTORY RACING
134,Daniele BENNATI,Italy,TCS,35,+3:33:19,19,+3:33:19,+3:33:19,TINKOFF - SAXO
135,Alessandro VANOTTI,Italy,AST,35,+3:34:22,19,+3:34:22,+3:34:22,ASTANA PRO TEAM
136,Youcef REGUIGUI,Algeria,MTN,25,+3:35:01,19,+3:35:01,+3:35:01,MTN - QHUBEKA
137,Walter Fernando PEDRAZA MORALES,Colombia,COL,34,+3:35:25,19,+3:35:25,+3:35:25,COLOMBIA
138,Songezo JIM,South Africa,MTN,25,+3:36:13,19,+3:36:13,+3:36:13,MTN - QHUBEKA
139,Thierry HUPOND,France,TGA,31,+3:38:28,19,+3:38:28,+3:38:28,TEAM GIANT - ALPECIN
140,Antoine DUCHESNE,Canada,EUC,24,+3:38:39,19,+3:38:39,+3:38:39,TEAM EUROPCAR
141,Maciej BODNAR,Poland,TCS,30,+3:38:39,19,+3:38:39,+3:38:39,TINKOFF - SAXO
142,Ilia KOSHEVOY,Belarus,LAM,24,+3:39:16,19,+3:39:16,+3:39:16,LAMPRE - MERIDA
143,Johannes FRÖHLINGER,Germany,TGA,30,+3:40:46,19,+3:40:46,+3:40:46,TEAM GIANT - ALPECIN
144,Danny VAN POPPEL,Netherlands,TFR,22,+3:40:59,19,+3:40:59,+3:40:59,TREK FACTORY RACING
145,Tony HUREL,France,EUC,28,+3:41:14,19,+3:41:14,+3:41:14,TEAM EUROPCAR
146,Gatis SMUKULIS,Latvia,KAT,28,+3:41:39,19,+3:41:39,+3:41:39,TEAM KATUSHA
147,Rory SUTHERLAND,Australia,MOV,33,+3:43:56,19,+3:43:56,+3:43:56,MOVISTAR TEAM
148,Carlos BARBERO CUESTA,Spain,CJR,24,+3:47:43,19,+3:47:43,+3:47:43,CAJA RURAL-SEGUROS RGA
149,Iljo KEISSE,Belgium,EQS,33,+3:47:48,19,+3:47:48,+3:47:48,ETIXX - QUICK STEP
150,Damien HOWSON,Australia,OGE,23,+3:47:51,19,+3:47:51,+3:47:51,ORICA GREENEDGE
151,Biel KADRI,France,ALM,29,+3:49:31,19,+3:49:31,+3:49:31,AG2R LA MONDIALE
152,Martijn KEIZER,Netherlands,TLJ,27,+3:53:13,19,+3:53:13,+3:53:13,TEAM LOTTO NL - JUMBO
153,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+3:54:35,19,+3:54:35,+3:54:35,LAMPRE - MERIDA
154,Gediminas BAGDONAS,Lithuania,ALM,30,+3:57:24,19,+3:57:24,+3:57:24,AG2R LA MONDIALE
155,Tom STAMSNIJDER,Netherlands,TGA,30,+3:58:18,19,+3:58:18,+3:58:18,TEAM GIANT - ALPECIN
156,Murilo Antonio FISCHER,Brazil,FDJ,36,+4:01:40,19,+4:01:40,+4:01:40,FDJ
157,Valerio CONTI,Italy,LAM,22,+4:04:02,19,+4:04:02,+4:04:02,LAMPRE - MERIDA
158,Zico WAEYTENS,Belgium,TGA,24,+4:17:22,19,+4:17:22,+4:17:22,TEAM GIANT - ALPECIN
159,Boy VAN POPPEL,Netherlands,TFR,27,+4:37:52,20,+4:37:52,+4:37:52,TREK FACTORY RACING
1,Fabio ARU,Italy,AST,25,83:01:40,20,+3.45949074074074,+0,ASTANA PRO TEAM
2,Joaquin RODRIGUEZ OLIVER,Spain,KAT,36,+1:17,20,+1:17,+1:17,TEAM KATUSHA
3,Rafal MAJKA,Poland,TCS,26,+1:29,20,+1:29,+1:29,TINKOFF - SAXO
4,Nairo Alexander QUINTANA ROJAS,Colombia,MOV,25,+2:02,20,+2:02,+2:02,MOVISTAR TEAM
5,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,+3:30,20,+3:30,+3:30,ORICA GREENEDGE
6,Tom DUMOULIN,Netherlands,TGA,25,+3:46,20,+3:46,+3:46,TEAM GIANT - ALPECIN
7,Alejandro VALVERDE BELMONTE,Spain,MOV,35,+7:10,20,+7:10,+7:10,MOVISTAR TEAM
8,Mikel NIEVE ITURALDE,Spain,SKY,31,+7:26,20,+7:26,+7:26,TEAM SKY
9,Daniel MORENO FERNANDEZ,Spain,KAT,34,+7:32,20,+7:32,+7:32,TEAM KATUSHA
10,Louis MEINTJES,South Africa,MTN,23,+10:46,20,+10:46,+10:46,MTN - QHUBEKA
11,Domenico POZZOVIVO,Italy,ALM,33,+11:30,20,+11:30,+11:30,AG2R LA MONDIALE
12,David ARROYO DURAN,Spain,CJR,35,+13:49,20,+13:49,+13:49,CAJA RURAL-SEGUROS RGA
13,Gianluca BRAMBILLA,Italy,EQS,28,+15:46,20,+15:46,+15:46,ETIXX - QUICK STEP
14,Bart DE CLERCQ,Belgium,LTS,29,+16:54,20,+16:54,+16:54,LOTTO SOUDAL
15,Romain SICARD,France,EUC,27,+17:06,20,+17:06,+17:06,TEAM EUROPCAR
16,Kenny ELISSONDE,France,FDJ,24,+17:27,20,+17:27,+17:27,FDJ
17,Fabrice JEANDESBOZ,France,EUC,31,+17:30,20,+17:30,+17:30,TEAM EUROPCAR
18,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+23:51,20,+23:51,+23:51,TEAM CANNONDALE - GARMIN
19,Giovanni VISCONTI,Italy,MOV,32,+35:58,20,+35:58,+35:58,MOVISTAR TEAM
20,Diego ROSA,Italy,AST,26,+43:27,20,+43:27,+43:27,ASTANA PRO TEAM
21,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,LAM,26,+44:44,20,+44:44,+44:44,LAMPRE - MERIDA
22,Sergio Luis HENAO MONTOYA,Colombia,SKY,28,+44:50,20,+44:50,+44:50,TEAM SKY
23,Haimar ZUBELDIA AGIRRE,Spain,TFR,38,+45:19,20,+45:19,+45:19,TREK FACTORY RACING
24,Frank SCHLECK,Luxembourg,TFR,35,+48:27,20,+48:27,+48:27,TREK FACTORY RACING
25,Mikel LANDA MEANA,Spain,AST,26,+51:30,20,+51:30,+51:30,ASTANA PRO TEAM
26,Nicolas ROCHE,Ireland,SKY,31,+52:44,20,+52:44,+52:44,TEAM SKY
27,Maxime MONFORT,Belgium,LTS,32,+54:37,20,+54:37,+54:37,LOTTO SOUDAL
28,Maxime BOUET,France,EQS,29,+59:53,20,+59:53,+59:53,ETIXX - QUICK STEP
29,Carlos VERONA QUINTANILLA,Spain,EQS,23,+1:02:28,20,+1:02:28,+1:02:28,ETIXX - QUICK STEP
30,Daniel NAVARRO GARCIA,Spain,COF,32,+1:06:08,20,+1:06:08,+1:06:08,"COFIDIS, SOLUTIONS CREDITS"
31,Alberto LOSADA ALGUACIL,Spain,KAT,33,+1:06:47,20,+1:06:47,+1:06:47,TEAM KATUSHA
32,Rodolfo Andres TORRES AGUDELO,Colombia,COL,28,+1:11:56,20,+1:11:56,+1:11:56,COLOMBIA
33,Luis Leon SANCHEZ GIL,Spain,AST,32,+1:15:05,20,+1:15:05,+1:15:05,ASTANA PRO TEAM
34,José GONÇALVES,Portugal,CJR,26,+1:15:59,20,+1:15:59,+1:15:59,CAJA RURAL-SEGUROS RGA
35,Pawel POLJANSKI,Poland,TCS,25,+1:16:40,20,+1:16:40,+1:16:40,TINKOFF - SAXO
36,George BENNETT,New Zealand,TLJ,25,+1:25:08,20,+1:25:08,+1:25:08,TEAM LOTTO NL - JUMBO
37,Tiago MACHADO,Portugal,KAT,30,+1:25:16,20,+1:25:16,+1:25:16,TEAM KATUSHA
38,Lawrence WARBASSE,United States,IAM,25,+1:31:44,20,+1:31:44,+1:31:44,IAM CYCLING
39,Eduard VORGANOV,Russia,KAT,33,+1:33:17,20,+1:33:17,+1:33:17,TEAM KATUSHA
40,Andrey AMADOR BAKKAZAKOVA,Costa Rica,MOV,29,+1:38:06,20,+1:38:06,+1:38:06,MOVISTAR TEAM
41,Matteo MONTAGUTI,Italy,ALM,31,+1:46:59,20,+1:46:59,+1:46:59,AG2R LA MONDIALE
