Rank,Name,Country,Stage,Gap,Team
71,Mikael CHEREL,France,10,+1:00:07,AG2R LA MONDIALE
72,Niki TERPSTRA,Netherlands,10,+1:00:57,OMEGA PHARMA - QUICK-STEP
73,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,10,+1:01:46,LAMPRE - MERIDA
74,Matthieu LADAGNOUS,France,10,+1:02:01,FDJ
75,Grégory RAST,Switzerland,10,+1:02:34,TREK FACTORY RACING
76,Johan VAN SUMMEREN,Belgium,10,+1:02:36,GARMIN
77,Matteo MONTAGUTI,Italy,10,+1:03:25,AG2R LA MONDIALE
78,Adam HANSEN,Australia,10,+1:03:55,LOTTO
79,Cyril LEMOINE,France,10,+1:04:07,"COFIDIS, SOLUTIONS CREDITS"
80,Nicolas EDET,France,10,+1:04:16,"COFIDIS, SOLUTIONS CREDITS"
81,Markel IRIZAR ARANBURU,Spain,10,+1:04:29,TREK FACTORY RACING
82,Jens VOIGT,Germany,10,+1:04:44,TREK FACTORY RACING
83,Koen DE KORT,Netherlands,10,+1:05:44,TEAM GIANT-SHIMANO
84,Benjamin KING,United States,10,+1:06:09,GARMIN
85,Simon CLARKE,Australia,10,+1:07:06,ORICA GREENEDGE
86,Vasil KIRYIENKA,Belarus,10,+1:07:11,TEAM SKY
87,Sébastien MINARD,France,10,+1:07:19,AG2R LA MONDIALE
88,Alessandro DE MARCHI,Italy,10,+1:07:22,CANNONDALE
89,Jérémy ROY,France,10,+1:08:02,FDJ
90,Jan BARTA,Czech Republic,10,+1:08:26,TEAM NETAPP - ENDURA
91,Matteo TRENTIN,Italy,10,+1:08:28,OMEGA PHARMA - QUICK-STEP
92,Fabio SABATINI,Italy,10,+1:08:29,CANNONDALE
93,Jérôme PINEAU,France,10,+1:09:17,IAM CYCLING
94,Heinrich HAUSSLER,Australia,10,+1:09:25,IAM CYCLING
95,Yukiya ARASHIRO,Japan,10,+1:09:51,TEAM EUROPCAR
96,Jesus HERRADA LOPEZ,Spain,10,+1:10:39,MOVISTAR TEAM
97,Andriy GRIVKO,Ukraine,10,+1:11:11,ASTANA PRO TEAM
98,Lars Ytting BAK,Denmark,10,+1:11:46,LOTTO
99,Jurgen ROELANDTS,Belgium,10,+1:11:59,LOTTO
100,Florian GUILLOU,France,10,+1:14:26,BRETAGNE-SECHE ENVIRONNEMENT
101,David LOPEZ GARCIA,Spain,10,+1:15:03,TEAM SKY
102,Lars BOOM,Netherlands,10,+1:15:44,BELKIN
103,Maarten WYNANTS,Belgium,10,+1:15:45,BELKIN
104,Roy CURVERS,Netherlands,10,+1:16:08,TEAM GIANT-SHIMANO
105,Sebastian LANGEVELD,Netherlands,10,+1:16:19,GARMIN
106,Maciej BODNAR,Poland,10,+1:16:44,CANNONDALE
107,Bartosz HUZARSKI,Poland,10,+1:18:06,TEAM NETAPP - ENDURA
108,Imanol ERVITI,Spain,10,+1:18:16,MOVISTAR TEAM
109,Rudy MOLARD,France,10,+1:18:44,"COFIDIS, SOLUTIONS CREDITS"
110,Biel KADRI,France,10,+1:19:04,AG2R LA MONDIALE
111,Julien SIMON,France,10,+1:19:32,"COFIDIS, SOLUTIONS CREDITS"
112,Reto HOLLENSTEIN,Switzerland,10,+1:19:33,IAM CYCLING
113,Simon YATES,Great Britain,10,+1:20:06,ORICA GREENEDGE
114,Alexandre PICHOT,France,10,+1:20:19,TEAM EUROPCAR
115,Sébastien REICHENBACH,Switzerland,10,+1:20:34,IAM CYCLING
116,Ruben PLAZA MOLINA,Spain,10,+1:20:51,MOVISTAR TEAM
117,Benat INTXAUSTI ELORRIAGA,Spain,10,+1:21:58,MOVISTAR TEAM
118,Alexander KRISTOFF,Norway,10,+1:23:06,TEAM KATUSHA
119,Perrig QUEMENEUR,France,10,+1:23:26,TEAM EUROPCAR
120,Alexander PORSEV,Russia,10,+1:23:40,TEAM KATUSHA
121,Jean-Marc BIDEAU,France,10,+1:23:55,BRETAGNE-SECHE ENVIRONNEMENT
122,Kévin REZA,France,10,+1:24:16,TEAM EUROPCAR
123,Daniele BENNATI,Italy,10,+1:24:18,TINKOFF - SAXO
124,Bryan COQUARD,France,10,+1:24:54,TEAM EUROPCAR
125,Sergio Miguel MOREIRA PAULINHO,Portugal,10,+1:25:07,TINKOFF - SAXO
126,Luke DURBRIDGE,Australia,10,+1:25:50,ORICA GREENEDGE
