Rank,Name,Country,Stage,Gap,Team
138,Sergei CHERNETSKI,Russia,14,+2:00:20,TEAM KATUSHA
139,Julian David ARREDONDO MORENO,Colombia,14,+2:02:18,TREK FACTORY RACING
140,Michael Valgren ANDERSEN,Denmark,14,+2:03:07,TINKOFF - SAXO
141,Vegard BREEN,Norway,14,+2:03:16,LOTTO
142,Greg HENDERSON,New Zealand,14,+2:05:09,LOTTO
143,Damien GAUDIN,France,14,+2:05:41,AG2R LA MONDIALE
144,Jesse SERGENT,New Zealand,14,+2:07:02,TREK FACTORY RACING
145,Martin VELITS,Slovakia,14,+2:07:25,OMEGA PHARMA - QUICK-STEP
146,Matthias KRIZEK,Austria,14,+2:07:26,CANNONDALE
147,Sam BEWLEY,New Zealand,14,+2:09:18,ORICA GREENEDGE
148,Johan VAN SUMMEREN,Belgium,14,+2:10:12,GARMIN
149,Pim LIGTHART,Netherlands,14,+2:12:04,LOTTO
150,Patrick GRETSCH,Germany,14,+2:12:10,AG2R LA MONDIALE
151,Yohan BAGOT,France,14,+2:12:17,"COFIDIS, SOLUTIONS CREDITS"
152,Ramon SINKELDAM,Netherlands,14,+2:12:32,TEAM GIANT-SHIMANO
153,David MILLAR,Great Britain,14,+2:14:56,GARMIN
154,Yauheni HUTAROVICH,Belarus,14,+2:15:55,AG2R LA MONDIALE
155,Oscar GATTO,Italy,14,+2:16:17,CANNONDALE
156,Gerald CIOLEK,Germany,14,+2:18:33,MTN - QHUBEKA
157,Cameron MEYER,Australia,14,+2:19:36,ORICA GREENEDGE
158,Jonathan FUMEAUX,Switzerland,14,+2:19:47,IAM CYCLING
159,Mitchell DOCKER,Australia,14,+2:21:59,ORICA GREENEDGE
160,Maximiliano Ariel RICHEZE,Argentina,14,+2:23:08,LAMPRE - MERIDA
161,Pirmin LANG,Switzerland,14,+2:23:17,IAM CYCLING
162,Roberto FERRARI,Italy,14,+2:23:19,LAMPRE - MERIDA
163,Dan CRAVEN,Namibia,14,+2:24:05,TEAM EUROPCAR
164,Maarten TJALLINGII,Netherlands,14,+2:24:23,BELKIN
165,Guillaume BOIVIN,Canada,14,+2:25:01,CANNONDALE
166,Daniil FOMINYKH,Kazakhstan,14,+2:31:52,ASTANA PRO TEAM
167,Nathan HAAS,Australia,14,+2:31:56,GARMIN
168,Gert JOEAAR,Estonia,14,+2:32:10,"COFIDIS, SOLUTIONS CREDITS"
169,Anthony ROUX,France,14,+2:35:25,FDJ
170,Francesco LASCA,Italy,14,+2:35:28,CAJA RURAL-SEGUROS RGA
171,Robert WAGNER,Germany,14,+2:36:00,BELKIN
172,Sébastien TURGOT,France,14,+2:36:06,AG2R LA MONDIALE
173,Jay Robert THOMSON,South Africa,14,+2:36:11,MTN - QHUBEKA
174,Natnael BERHANE,Eritrea,14,+2:36:18,TEAM EUROPCAR
175,Luke ROWE,Great Britain,14,+2:36:40,TEAM SKY
176,Jacopo GUARNIERI,Italy,14,+2:40:22,ASTANA PRO TEAM
177,Laurent MANGEL,France,14,+2:44:11,FDJ
178,Jimmy ENGOULVENT,France,14,+2:58:17,TEAM EUROPCAR
179,Andrea GUARDINI,Italy,14,+3:05:00,ASTANA PRO TEAM
180,Carlos Alberto BETANCUR GOMEZ,Colombia,14,+3:06:52,AG2R LA MONDIALE
181,Matteo PELUCCHI,Italy,14,+3:33:41,IAM CYCLING
1,Alberto CONTADOR VELASCO,Spain,15,+0,TINKOFF - SAXO
2,Alejandro VALVERDE BELMONTE,Spain,15,+31,MOVISTAR TEAM
3,Christopher FROOME,Great Britain,15,+1:20,TEAM SKY
4,Joaquin RODRIGUEZ OLIVER,Spain,15,+1:20,TEAM KATUSHA
5,Fabio ARU,Italy,15,+2:22,ASTANA PRO TEAM
6,Rigoberto URAN URAN,Colombia,15,+2:57,OMEGA PHARMA - QUICK-STEP
7,Daniel MARTIN,Ireland,15,+4:55,GARMIN
8,Samuel SANCHEZ GONZALEZ,Spain,15,+5:02,BMC RACING TEAM
9,Robert GESINK,Netherlands,15,+5:11,BELKIN
10,Warren BARGUIL,France,15,+6:36,TEAM GIANT-SHIMANO
11,Damiano CARUSO,Italy,15,+6:49,CANNONDALE
12,Daniel NAVARRO GARCIA,Spain,15,+7:14,"COFIDIS, SOLUTIONS CREDITS"
13,Winner ANACONA GOMEZ,Colombia,15,+7:41,LAMPRE - MERIDA
14,Daniel MORENO FERNANDEZ,Spain,15,+8:15,TEAM KATUSHA
15,Wilco KELDERMAN,Netherlands,15,+9:08,BELKIN
16,Mikel NIEVE ITURALDE,Spain,15,+10:34,TEAM SKY
17,Romain SICARD,France,15,+13:15,TEAM EUROPCAR
18,Maxime MONFORT,Belgium,15,+15:04,LOTTO
19,Sergio PARDILLA BELLON,Spain,15,+15:11,MTN - QHUBEKA
20,Giampaolo CARUSO,Italy,15,+15:33,TEAM KATUSHA
21,Przemyslaw NIEMIEC,Poland,15,+15:54,LAMPRE - MERIDA
22,Oliver ZAUGG,Switzerland,15,+19:02,TINKOFF - SAXO
23,David ARROYO DURAN,Spain,15,+20:05,CAJA RURAL-SEGUROS RGA
24,Jhoan Esteban CHAVES RUBIO,Colombia,15,+21:48,ORICA GREENEDGE
25,Luis Angel MATE MARDONES,Spain,15,+25:37,"COFIDIS, SOLUTIONS CREDITS"
26,Christophe LE MEVEL,France,15,+26:25,"COFIDIS, SOLUTIONS CREDITS"
27,Dominik NERZ,Germany,15,+27:31,BMC RACING TEAM
28,Mikel LANDA MEANA,Spain,15,+33:16,ASTANA PRO TEAM
29,Andre Fernando S. Martins CARDOSO,Portugal,15,+37:23,GARMIN
30,Ryder HESJEDAL,Canada,15,+38:24,GARMIN
31,Pieter SERRY,Belgium,15,+40:05,OMEGA PHARMA - QUICK-STEP
32,Jesus HERNANDEZ BLAZQUEZ,Spain,15,+42:26,TINKOFF - SAXO
33,Tanel KANGERT,Estonia,15,+43:13,ASTANA PRO TEAM
34,José HERRADA LOPEZ,Spain,15,+47:42,MOVISTAR TEAM
35,Chris Anker SÖRENSEN,Denmark,15,+48:22,TINKOFF - SAXO
36,Gianluca BRAMBILLA,Italy,15,+48:51,OMEGA PHARMA - QUICK-STEP
37,Alexandr KOLOBNEV,Russia,15,+50:18,TEAM KATUSHA
38,Wouter POELS,Netherlands,15,+50:19,OMEGA PHARMA - QUICK-STEP
39,Paolo TIRALONGO,Italy,15,+53:32,ASTANA PRO TEAM
40,Jerome COPPEL,France,15,+56:39,"COFIDIS, SOLUTIONS CREDITS"
41,Haimar ZUBELDIA AGIRRE,Spain,15,+58:19,TREK FACTORY RACING
42,Laurens TEN DAM,Netherlands,15,+58:30,BELKIN
43,Gorka IZAGUIRRE INSAUSTI,Spain,15,+59:05,MOVISTAR TEAM
44,Amets TXURRUKA,Spain,15,+1:00:23,CAJA RURAL-SEGUROS RGA
45,Andrey AMADOR BAKKAZAKOVA,Costa Rica,15,+1:01:32,MOVISTAR TEAM
46,Philippe GILBERT,Belgium,15,+1:03:34,BMC RACING TEAM
47,Alberto LOSADA ALGUACIL,Spain,15,+1:04:23,TEAM KATUSHA
48,Adam HANSEN,Australia,15,+1:05:55,LOTTO
49,Philip DEIGNAN,Ireland,15,+1:05:57,TEAM SKY
50,Kanstantsin SIUTSOU,Belarus,15,+1:06:17,TEAM SKY
51,Danilo WYSS,Switzerland,15,+1:06:55,BMC RACING TEAM
52,Eduard VORGANOV,Russia,15,+1:08:38,TEAM KATUSHA
53,Maxime MEDEREL,France,15,+1:13:16,TEAM EUROPCAR
54,Bart DE CLERCQ,Belgium,15,+1:15:24,LOTTO
55,Daniel TEKLEHAIMANOT,Eritrea,15,+1:17:07,MTN - QHUBEKA
56,Cadel EVANS,Australia,15,+1:17:34,BMC RACING TEAM
57,Luis Leon SANCHEZ GIL,Spain,15,+1:17:45,CAJA RURAL-SEGUROS RGA
58,Guillaume LEVARLET,France,15,+1:19:41,"COFIDIS, SOLUTIONS CREDITS"
59,Chad HAGA,United States,15,+1:20:39,TEAM GIANT-SHIMANO
60,Sergio Miguel MOREIRA PAULINHO,Portugal,15,+1:21:26,TINKOFF - SAXO
61,Paul MARTENS,Germany,15,+1:22:18,BELKIN
62,Manuel QUINZIATO,Italy,15,+1:22:53,BMC RACING TEAM
63,Tobias LUDVIGSSON,Sweden,15,+1:23:45,TEAM GIANT-SHIMANO
64,Andrey ZEITS,Kazakhstan,15,+1:26:09,ASTANA PRO TEAM
65,Vicente REYNES MIMO,Spain,15,+1:26:34,IAM CYCLING
66,Andrew TALANSKY,United States,15,+1:28:04,GARMIN
67,Hubert DUPONT,France,15,+1:31:03,AG2R LA MONDIALE
68,Bob JUNGELS,Luxembourg,15,+1:34:20,TREK FACTORY RACING
69,Imanol ERVITI,Spain,15,+1:34:37,MOVISTAR TEAM
70,Carlos VERONA QUINTANILLA,Spain,15,+1:35:26,OMEGA PHARMA - QUICK-STEP
71,Louis MEINTJES,South Africa,15,+1:35:58,MTN - QHUBEKA
72,Lawrence WARBASSE,United States,15,+1:37:32,BMC RACING TEAM
73,Jacques JANSE VAN RENSBURG,South Africa,15,+1:37:33,MTN - QHUBEKA
74,Pello BILBAO LOPEZ DE ARMENTIA,Spain,15,+1:38:17,CAJA RURAL-SEGUROS RGA
75,Jonathan CASTROVIEJO NICOLAS,Spain,15,+1:38:40,MOVISTAR TEAM
76,Cédric PINEAU,France,15,+1:39:53,FDJ
77,Simon CLARKE,Australia,15,+1:40:39,ORICA GREENEDGE
78,Koen DE KORT,Netherlands,15,+1:41:38,TEAM GIANT-SHIMANO
79,Kristof VANDEWALLE,Belgium,15,+1:42:33,TREK FACTORY RACING
80,Michael MATTHEWS,Australia,15,+1:43:29,ORICA GREENEDGE
81,Jerome COUSIN,France,15,+1:44:11,TEAM EUROPCAR
82,Dario CATALDO,Italy,15,+1:44:30,TEAM SKY
83,Romain HARDY,France,15,+1:44:41,"COFIDIS, SOLUTIONS CREDITS"
84,Tom BOONEN,Belgium,15,+1:45:06,OMEGA PHARMA - QUICK-STEP
85,Romain ZINGLE,Belgium,15,+1:45:39,"COFIDIS, SOLUTIONS CREDITS"
86,Ivan ROVNY,Russia,15,+1:45:48,TINKOFF - SAXO
87,Javier MORENO BAZAN,Spain,15,+1:48:02,MOVISTAR TEAM
88,George BENNETT,New Zealand,15,+1:53:11,CANNONDALE
89,Stef CLEMENT,Netherlands,15,+1:53:44,BELKIN
90,Koldo FERNANDEZ,Spain,15,+1:54:06,GARMIN
91,Rohan DENNIS,Australia,15,+1:54:13,BMC RACING TEAM
92,Peter KENNAUGH,Great Britain,15,+1:55:02,TEAM SKY
93,Filippo POZZATO,Italy,15,+1:56:25,LAMPRE - MERIDA
94,Alessandro DE MARCHI,Italy,15,+1:57:10,CANNONDALE
95,Johan LE BON,France,15,+2:00:21,FDJ
96,Martijn KEIZER,Netherlands,15,+2:00:32,BELKIN
97,Yury TROFIMOV,Russia,15,+2:00:59,TEAM KATUSHA
98,Johannes FRÖHLINGER,Germany,15,+2:01:28,TEAM GIANT-SHIMANO
99,Nathan BROWN,United States,15,+2:02:01,GARMIN
100,Adam YATES,Great Britain,15,+2:02:24,ORICA GREENEDGE
101,Javier Francisco ARAMENDIA LORENTE,Spain,15,+2:04:58,CAJA RURAL-SEGUROS RGA
102,Kristian SBARAGLI,Italy,15,+2:05:55,MTN - QHUBEKA
103,Jasper STUYVEN,Belgium,15,+2:08:59,TREK FACTORY RACING
104,Jens DEBUSSCHERE,Belgium,15,+2:09:17,LOTTO
105,Jose Rodolfo SERPA PEREZ,Colombia,15,+2:09:42,LAMPRE - MERIDA
106,Fabio FELLINE,Italy,15,+2:10:51,TREK FACTORY RACING
107,Valerio CONTI,Italy,15,+2:10:59,LAMPRE - MERIDA
108,Yannick MARTINEZ,France,15,+2:11:06,TEAM EUROPCAR
109,Daniele BENNATI,Italy,15,+2:11:29,TINKOFF - SAXO
110,Elia FAVILLI,Italy,15,+2:11:36,LAMPRE - MERIDA
111,Antonio PIEDRA PEREZ,Spain,15,+2:11:39,CAJA RURAL-SEGUROS RGA
112,Vasil KIRYIENKA,Belarus,15,+2:13:37,TEAM SKY
113,Fabian CANCELLARA,Switzerland,15,+2:14:26,TREK FACTORY RACING
114,Merhawi KUDUS GHEBREMEDHIN,Eritrea,15,+2:14:37,MTN - QHUBEKA
115,Nikias ARNDT,Germany,15,+2:14:38,TEAM GIANT-SHIMANO
116,Alexey LUTSENKO,Kazakhstan,15,+2:14:55,ASTANA PRO TEAM
117,Nikolas MAES,Belgium,15,+2:14:57,OMEGA PHARMA - QUICK-STEP
118,Dmitry KOZONTCHUK,Russia,15,+2:15:12,TEAM KATUSHA
119,Damiano CUNEGO,Italy,15,+2:15:24,LAMPRE - MERIDA
120,Paolo LONGO BORGHINI,Italy,15,+2:16:09,CANNONDALE
121,Vincent JEROME,France,15,+2:16:43,TEAM EUROPCAR
122,Sander ARMEE,Belgium,15,+2:17:07,LOTTO
123,Rinaldo NOCENTINI,Italy,15,+2:17:46,AG2R LA MONDIALE
124,Sébastien HINAULT,France,15,+2:18:17,IAM CYCLING
125,Yohan BAGOT,France,15,+2:18:46,"COFIDIS, SOLUTIONS CREDITS"
126,Luis MAS BONET,Spain,15,+2:19:15,CAJA RURAL-SEGUROS RGA
127,Matteo TOSATTO,Italy,15,+2:19:20,TINKOFF - SAXO
128,Christian KNEES,Germany,15,+2:20:45,TEAM SKY
129,Marcel AREGGER,Switzerland,15,+2:21:20,IAM CYCLING
130,Cameron MEYER,Australia,15,+2:21:26,ORICA GREENEDGE
131,Karol DOMAGALSKI,Poland,15,+2:23:53,CAJA RURAL-SEGUROS RGA
132,Geoffrey SOUPE,France,15,+2:24:07,FDJ
133,Maciej BODNAR,Poland,15,+2:24:29,CANNONDALE
134,Adriano MALORI,Italy,15,+2:24:53,MOVISTAR TEAM
135,Yaroslav POPOVYCH,Ukraine,15,+2:25:21,TREK FACTORY RACING
136,John DEGENKOLB,Germany,15,+2:25:38,TEAM GIANT-SHIMANO
137,Jaco VENTER,South Africa,15,+2:27:55,MTN - QHUBEKA
